baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AKR1B1L	236.58531410336	0.55912337792826	0.137300418968741	4.0722627223414	4.65586204666042e-05	0.000131087378012769
AKR1D1	262.017992088445	0.718743678984737	0.159130363116207	4.51669728460221	6.28115974271262e-06	1.92868552099764e-05
AKR7A2	1465.28165900449	0.325528613362176	0.081291360393607	4.0044675324166	6.21573268741097e-05	0.000172677619096782
ALAD	297.781146644652	0.933716426912493	0.145560419840785	6.41463131209569	1.41164070661611e-10	6.06233195272405e-10
ALAS1	930.982531160771	0.531158006726729	0.0786376871889802	6.75449680317101	1.43331828232175e-11	6.51309809246534e-11
ALCAM	2997.64462613945	2.62909282600622	0.0671721046517265	39.1396523845356	0	0
ALDH18A1	2023.66600233068	0.717260177350665	0.0665413045913313	10.7791721511289	4.3175386165669e-27	3.58450124508616e-26
ALDH1A2	52.1920403674072	1.10178351297823	0.28583475805316	3.85461698389149	0.000115910949777409	0.000312044949890705
ALDH1A3	1232.27997402406	1.73902635358334	0.0759606762838744	22.8937713387961	5.35983168180849e-116	1.94970880690177e-114
ALDH3A2	2278.68704414979	0.162452447012004	0.0661730105438754	2.4549653352146	0.0140898174485826	0.0277490462484819
ALDH3B1L1	46.3326153922458	1.05524290497596	0.315999567574091	3.33938085129985	0.000839653618009166	0.00201679138893724
ALDH3B1L2	458.931400657075	1.28362205392093	0.113362979767209	11.3231149759546	1.00824456558315e-29	9.0663852409027e-29
ALDOC	6945.34602518571	1.20352964311856	0.0675002183763187	17.8300111032055	4.13339058305146e-71	8.27470713078759e-70
ALG2	624.848649925395	0.214862400194565	0.0953567256329049	2.25324851255613	0.0242434841453626	0.0456862769815136
ALK	145.115775448105	0.961431282292058	0.185485651235351	5.18331890304634	2.17971868215895e-07	7.5778431707424e-07
ALKBH2	169.761709461953	0.660140635817949	0.168812141458129	3.91050448217723	9.21035510024637e-05	0.000251487138084405
ALMS1	1710.35888794647	0.2649059701622	0.073936513861519	3.58288423847467	0.000339821227628886	0.000860995902547159
ALS2CL	511.523089055053	0.4943158778522	0.102547202068868	4.82037410947819	1.4328925643294e-06	4.65807204471397e-06
ALX1	46.3476384773747	9.00287374898483	1.21133876920074	7.43216842215417	1.06831649668204e-13	5.43529445680338e-13
ALYREF	4044.28496310059	0.898285876145368	0.0762374707414187	11.7827344927557	4.79130439111043e-32	4.57441406887909e-31
AMFR	1885.59169749878	0.205314282034197	0.0594655200312175	3.45266100298818	0.000555086107822001	0.00136775401211565
AMOTL1	814.925297685245	1.26138527665942	0.083288484531638	15.1447740195137	8.20361212187151e-52	1.20373451233083e-50
AMOTL2	478.44865306145	0.687534083900905	0.102337924289818	6.71827270947794	1.83891298715037e-11	8.29477277418443e-11
AN1ZNF5L	2284.24099519111	0.158320794377863	0.0668938835604242	2.36674544743473	0.0179452706742582	0.0346428672040043
ANAPC1	2398.29944136698	0.474736566603703	0.0593222663953163	8.00267075839815	1.21749161400445e-15	6.78261069914963e-15
ANAPC13	331.964970914275	0.355342106612046	0.127708692079947	2.78244261079425	0.00539514060941243	0.0114727096368807
ANAPC15	868.729689460815	0.383513820363643	0.0930810620762823	4.12021319706626	3.78521980989322e-05	0.000107355867468854
ANAPC16	1329.05733567936	0.391788149846439	0.0721197215986957	5.43246897189249	5.5579620207107e-08	2.01371242395348e-07
ANAPC4	1446.21760048016	0.381801035501912	0.0759289112536535	5.02840129270971	4.94585993238512e-07	1.67672601701902e-06
ANAPC5	513.831862288166	0.342281315512825	0.108656228133505	3.15013065879911	0.00163197458700464	0.00375530409705279
ANAPC7	1190.20368584545	0.211320763923115	0.0747707247240637	2.82625004241941	0.00470964848279666	0.010110781443635
ANGPT2	1315.2789801642	2.39888882282701	0.0817947187839796	29.3281627284825	4.53814904402718e-189	3.7902620815715e-187
ANGPTL1	61.6950732741329	4.0620093157615	0.396845761512869	10.2357381877437	1.37145254608548e-24	1.05395396254195e-23
ANGPTL3	26.1571011135633	7.43318014665494	1.23377526889115	6.02474399842322	1.69377501888583e-09	6.83930040501567e-09
ANGPTL4	93.9560471701372	1.0218215775588	0.225019254864537	4.54104062416322	5.59772431879011e-06	1.72619234642353e-05
ANGPTL5	120.449739049864	5.63036600362598	0.43568359936499	12.9230616250698	3.3359821348069e-38	3.68546597750096e-37
ANK3	695.961239121491	3.27247416853007	0.115886103013331	28.2387109708369	1.95865375719239e-175	1.4151103961999e-173
ANKFN1	35.8518885041534	6.57735131779918	1.19739978580371	5.49302864070949	3.95098687101026e-08	1.44857955867769e-07
ANKIB1	1615.252304737	0.239028942794484	0.0704543774550894	3.39267695533682	0.000692132108013942	0.00168258451686239
ANKLE1	559.655882739396	0.642241974065711	0.127096424315058	5.05318680306585	4.34498554136659e-07	1.47974715550048e-06
ANKRD12	2525.73193523902	0.246975232136212	0.0690743672801352	3.57549756676872	0.000349562427242842	0.000883318828613161
ANKRD13A	2758.69382493144	0.243453158101659	0.0703654120096973	3.45984129344837	0.000540493847458304	0.00133445802706981
ANKRD13C	3109.19583022005	0.149079064188177	0.0590346026623701	2.52528275731417	0.01156052321996	0.0231854504690006
ANKRD17	5763.96415721621	0.287570096992235	0.0519700625797552	5.53337984827167	3.14118186035791e-08	1.16105288093951e-07
ANKRD22	190.617032086205	2.64041741908473	0.188895068700734	13.9782231333309	2.11707848704951e-44	2.66453277936069e-43
ANKRD27	1676.1418722918	0.414546262253931	0.0735751933147105	5.63432107450607	1.75749321116938e-08	6.60483409813114e-08
ANKRD28	976.436268368115	0.727700288574287	0.0838888280548099	8.67457926696548	4.15082230989283e-18	2.55887717244058e-17
ANKRD29	141.690345675715	1.33604327602837	0.182844373003388	7.30699695091856	2.7317875401987e-13	1.36035592271283e-12
ANKRD34B	331.025959405365	0.465895470747097	0.117843859025498	3.95349808297004	7.70168812738616e-05	0.000212012192616774
ANKRD42	19.3441653664214	2.24666081307742	0.528680508069654	4.24956240826911	2.14188529684109e-05	6.23224149916974e-05
ANKRD44	8305.45378392119	0.14703061622454	0.0638086303594555	2.30424341341081	0.0212089834551298	0.0404275675135211
ANKRD52	1186.19040977797	0.796601858437027	0.0856031433056124	9.30575476175067	1.3304400250676e-20	8.98143799657662e-20
ANKRD6	389.654832797624	1.18747896456364	0.1126337797131	10.5428315340955	5.48229437084218e-26	4.40270409473787e-25
ANKRD9	152.935755555629	1.83504083131137	0.179737916075407	10.2095365929441	1.79721109419901e-24	1.37759793123625e-23
ANKS6	319.643363915616	0.564189293389643	0.121248330546588	4.65317164241581	3.26867937284402e-06	1.03034458491822e-05
ANLN	1356.02557161231	1.47629294861373	0.0802119228318514	18.4049066085661	1.19991300626802e-75	2.63174197173069e-74
ANO6	580.586299378253	2.40567272051922	0.109549892044378	21.9596083175025	7.01006523802461e-107	2.31598357863851e-105
ANO9	36.9740945896918	1.26506457767569	0.380620810805763	3.32368735959966	0.000888357264123843	0.00212643582195413
ANP32A	8246.40260183977	1.1999130108384	0.048008559456365	24.9937307935474	7.1523610490887e-138	3.37876241413964e-136
ANP32B	9929.69816009319	0.615133631938807	0.0503104509447949	12.2267564767763	2.23693633748112e-34	2.25529844165166e-33
ANP32E	17582.6446486677	0.780815123508303	0.0583719857494883	13.3765386509084	8.29198417931627e-41	9.72131553420121e-40
ANTXR1	625.329273305719	0.587528816721244	0.0909826423693287	6.45759236510488	1.06381824690671e-10	4.60363212340146e-10
ANXA11	3006.51468382378	0.361311569881674	0.0546044517516865	6.61688851899361	3.66837920531126e-11	1.62796509685227e-10
ANXA2	4605.76896820377	2.4029273167669	0.0634103888040803	37.8948522802982	0	0
ANXA4	1175.73697441892	0.391726654409615	0.0709991079454069	5.51734614343076	3.44157155671875e-08	1.26849098154082e-07
ANXA7	473.638268918464	0.32383800487861	0.110943937653296	2.91893375815285	0.00351230851107262	0.00767444555370409
ANXA8	1199.56435174679	5.36719815570567	0.153861931257561	34.8832106281124	1.33619464689296e-266	2.09772512985902e-264
AOX1	205.870716316577	0.413841959566004	0.146306534451715	2.8285951896604	0.0046752795034788	0.010043193007473
AP1AR	2365.09863887757	1.2153072084815	0.0739934873467313	16.4245158872782	1.27698889241261e-60	2.18553508799798e-59
AP1G1	3790.27052965113	0.201585641204761	0.0602932969611186	3.34341711873474	0.000827534095286896	0.00198951202182964
AP1S2	2547.44199758861	0.302784804109271	0.0656143412087423	4.61461318564497	3.93828106304771e-06	1.23008688999904e-05
AP1S3	185.004496330391	2.65265522540752	0.192076338154792	13.8104216838504	2.20536832682155e-43	2.71190168810566e-42
AP2B1	3365.01159494985	0.603291658949292	0.0537806096978321	11.2176426102066	3.34056797595283e-29	2.95806019244678e-28
AP3D1	3743.41261530195	0.122711757389634	0.0531372179848956	2.30933726008229	0.0209248735805557	0.0399334028299062
AP3M1	2985.00870480719	0.171359772759042	0.0579855232587256	2.95521645970929	0.00312449748671646	0.00688325675486808
AP3S1	1104.75619197148	0.246421357310789	0.0766349958006924	3.21551994276436	0.00130208447283368	0.00304008987954457
APAF1	2236.59811160842	0.508229477369514	0.0734866868532759	6.91593945967723	4.64772865991514e-12	2.16714100980411e-11
APBA1	734.657437012772	0.250939011416453	0.092186833071215	2.72206998609661	0.00648744018904653	0.0136029073254962
APBA3	857.120127537448	0.532230188127564	0.084633331055843	6.28865934363833	3.20219278409608e-10	1.34584914114183e-09
APBB1	1329.02558429136	0.392442039993322	0.0888518035528727	4.4168156897321	1.00165569275038e-05	3.01275869556726e-05
APC	3151.64524281218	0.481884399514949	0.065294985793188	7.38011339861908	1.58154769060331e-13	7.96880207041437e-13
APC2	21.0175701310948	1.33564066600092	0.543537884541257	2.45730924005084	0.0139982131532802	0.0275816448655742
APCDD1	616.286552201427	3.6293983741454	0.122885027270052	29.534911248133	1.02608858458259e-191	8.85319406862992e-190
APCDD1L	87.5701695767879	0.846902598186462	0.22420560075559	3.77734809180653	0.000158507123925799	0.00041925877217769
