baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ATP10A	30.1290083138976	0.949977585087943	0.382762477392461	2.48189841271691	0.0130684526251535	0.0394309484240375
ATP13A1	2622.19105964664	0.542437453827153	0.193612086008112	2.80167145043014	0.00508386192528923	0.0180604485613727
ATP13A2	1036.46122662216	0.572817270275046	0.241078464285399	2.37606155312537	0.0174985434987975	0.0498907071317519
ATP13A4	76.7551744838624	1.33479954104771	0.318188506676257	4.19499608892475	2.72876296322882e-05	0.000190278312097147
ATP1B3	2144.86181698579	0.820912127625129	0.159957405453354	5.13206703558668	2.86577388515219e-07	3.10455808839188e-06
ATP5F1D	889.256094344651	1.59173009130746	0.232032341059523	6.85994928137683	6.88850003441536e-12	1.61652657401033e-10
ATP5MC2	2157.37956413965	0.97340698647845	0.182577826409069	5.33146333058819	9.74244956547677e-08	1.16800005878319e-06
ATP5MF	762.694653124734	0.742157502748827	0.188189954666238	3.94366162670622	8.0246864116756e-05	0.000497617940679005
ATP5MG	2096.87202845256	0.671482065504993	0.17602469493284	3.81470375938552	0.000136346396853133	0.000796628537564614
ATP6V0A2	2100.24900753137	0.637025098981021	0.171570003653583	3.7129165088044	0.000204884491686304	0.00114088874053742
ATP6V0D1	1289.70905419951	0.510113338441998	0.196790557072294	2.59216369947364	0.00953743775052755	0.0304841134761483
ATP6V1D	757.582185407674	0.436745824765013	0.167646951553592	2.6051522006077	0.00918334558561523	0.0295625166731959
ATP8B2	3984.26837393586	1.03561930779436	0.217132785159895	4.76952067386662	1.84664791634809e-06	1.69431433957523e-05
ATRIP	853.246784021135	0.914524195460238	0.175015874426732	5.22537854612206	1.73799171858905e-07	1.96895560479943e-06
ATXN7L3B	1068.25732260333	0.541259970250482	0.189179946964046	2.86108532609617	0.0042219340735581	0.0154547935960288
AUP1	2687.56984221451	0.804230307633023	0.238420234908509	3.37316296975228	0.000743099563989625	0.00351957664297165
AURKAIP1	136.457793010695	1.35775999474297	0.2710833748326	5.00864354216268	5.48149863233604e-07	5.63792430071216e-06
B2M	12248.8445724221	0.61929989603991	0.190894405124354	3.24420139834104	0.00117780436221648	0.00522223707794228
B3GALT6	171.11325768312	1.03914284254251	0.256613824293534	4.04944217406565	5.13398612536129e-05	0.000335921175663241
B3GNT2	438.852607229642	0.572968321745911	0.238410207578494	2.40328770972303	0.0162483981097674	0.0470168755601738
B4GALT1	2493.82633340947	0.809003154719095	0.207910240444876	3.89111740233684	9.97836343827559e-05	0.000603007997805094
B4GALT3	398.243612556779	0.761734858949504	0.281020100704727	2.71060631264193	0.0067160314648729	0.022783296573846
BABAM1	827.895026174124	0.408115546489248	0.147713929270673	2.76287787146607	0.00572941998920731	0.0199798757084339
BACE2	126.772643442187	0.877174829806443	0.314981860846744	2.78484236345672	0.00535537515831776	0.0188797418911887
BACH2	875.530055121234	1.70316995230521	0.233454036818185	7.29552581535204	2.97494924429126e-13	8.28722216617963e-12
BASP1	304.174158112209	0.723342617562685	0.251633414056414	2.87458889462318	0.00404553869311848	0.0148952549640595
BBIP1	163.617318103884	0.540573015502602	0.213018381948494	2.53768247865721	0.011158917644446	0.0345736215157263
BCAR3	263.073568483374	0.988415530419167	0.2465689350276	4.00867826398539	6.10595377674522e-05	0.000393193043052828
BCAT1	731.830929708969	0.677985839679921	0.199388545672794	3.40032491531649	0.000673058239732937	0.00322992330550491
BCL11B	180.618018350753	1.63692553290152	0.336735794560193	4.8611569050433	1.16701705242688e-06	1.11818953021093e-05
BCL2	625.231606794567	0.625506476937818	0.208192004615797	3.0044692546774	0.00266044646078014	0.0104533273541785
BCL2L11	1200.47455136373	1.04592744702713	0.205770532370757	5.08297973950215	3.71559347996243e-07	3.9256152759232e-06
BCL3	273.408705998922	1.00559820231482	0.313473983597666	3.20791598324622	0.00133700550651199	0.0058179832076543
BCL7C	650.194033553777	0.670784643343237	0.210304610983117	3.18958600197827	0.00142476738739273	0.00613889685907122
BCL9L	1178.81953470652	0.661594632889981	0.228246854273495	2.89859255671156	0.00374841654031553	0.0139759817055326
BCLAF3	225.461497211092	0.730876363515572	0.252267691040589	2.89722540568216	0.00376479153250985	0.0140186788451173
BDKRB2	12.068603095694	1.84458990395655	0.651350350067731	2.83194735945829	0.00462654646043548	0.0166786072441612
BET1L	626.096795603659	1.05987016139637	0.164027646196649	6.46153368637452	1.03647075803748e-10	2.05180375785774e-09
BGLAP	17.0780418220552	1.30201987460775	0.541293012000042	2.40538829385007	0.0161552901522274	0.0468029467459136
BHLHA15	3697.59155599847	1.97051216065304	0.346264804955339	5.69076652450194	1.2647033746233e-08	1.78711269247844e-07
BICDL1	188.01102760282	0.859603464947079	0.313138245108623	2.74512448854306	0.00604879475594079	0.0209100788366031
BICRA	711.276496058593	0.543059675080179	0.195354544593786	2.77986711908546	0.00543811460019147	0.0191162036686566
BICRAL	640.624422932161	0.755915495444893	0.178301928510763	4.23952506716305	2.2399318129745e-05	0.000160140384012614
BIRC2	699.605210538204	0.58968829404936	0.136799529442601	4.31060177218508	1.62810875912846e-05	0.000120124493290588
BIVM	2191.0270401838	0.755277365405084	0.240620129970023	3.13887855309187	0.00169595720736882	0.00712060283378936
BLOC1S3	243.615623507449	0.827577303087259	0.22264192808706	3.71707750735814	0.000201540628240967	0.00112410058533094
BLOC1S4	367.220546962558	0.653595389225033	0.21664457496231	3.01690171258034	0.00255372599508173	0.0100990404861056
BMAL1	193.546273329672	1.02492306986274	0.194436671954232	5.2712436371262	1.3550245553528e-07	1.58447908991425e-06
BMP3	31.3584453325444	2.49188784914139	0.612888408806626	4.06581004524693	4.78659120030491e-05	0.000315121865379611
BMP5	23.8979406166791	3.65098180988136	0.760590503472665	4.80019378786863	1.58512171437937e-06	1.4741545655121e-05
BMP6	35.5959865143407	1.95026967364481	0.372083603448736	5.24148243988265	1.59291638422645e-07	1.82885641855676e-06
BORCS5	215.590781147033	0.923809632765251	0.269194149774932	3.43175969291172	0.000599678675092286	0.00291214055863463
BPNT1	334.843426805665	0.609517403862901	0.189540347840547	3.21576598759681	0.00130096870523625	0.00568288145237945
BRD2	5259.215804968	0.365858616210793	0.144616335834008	2.52985676964413	0.0114109097710865	0.0352457028619132
BRI3	366.253214651147	1.93662137935122	0.304157484370642	6.36716661225169	1.9255197976307e-10	3.63889161755785e-09
BTG1	6679.37426732674	0.757794280808899	0.217678689151493	3.48125158123087	0.000499076487179085	0.00248505470911323
BUD23	565.759752884991	0.541553598205893	0.186257416460169	2.90755454734714	0.00364266809344978	0.0136203418053176
BUD31	1525.5003089648	0.483199449873908	0.19462760221158	2.48268716452983	0.0130395546436286	0.0393634634859366
C1H9orf85	299.085219862465	0.442235140405343	0.17363003694688	2.54699675345135	0.0108654444039015	0.033885588206691
C1QBP	586.88465176296	0.557165928541553	0.180586518946399	3.08531296683851	0.00203338066510174	0.00828285056809682
C1QTNF12	15.559748537499	1.67074085627197	0.659855472782327	2.53197999438751	0.0113420462182377	0.0350646973565639
C1QTNF6	125.366793199912	1.02627923205051	0.32727096446713	3.13587009993851	0.00171345079640474	0.00718340562461811
C1QTNF7	33.7823558783008	3.56796200459132	0.538429618893114	6.62660797139322	3.43488256549623e-11	7.20903363009062e-10
C1R	2780.94400960385	0.919068719874404	0.182408914629774	5.03850769431851	4.69175562541479e-07	4.87834047443671e-06
C1S	4230.70364994012	0.629977067819775	0.160973490261264	3.91354543407927	9.09507779458367e-05	0.000556315467186031
C2CD2	517.928029418071	0.769515007855139	0.178880228193383	4.30184495864594	1.69381818710265e-05	0.000124300643936691
C2CD4D	4.20736164649786	3.27686636037769	1.17353725728001	2.7922985316825	0.0052335046965599	0.0184920774014538
C2H15orf61	43.2463092705372	1.53725273550187	0.511077081386359	3.0078686591304	0.00263086812621907	0.0103490101469783
C2H19orf53	781.464529443911	0.566960063498695	0.185331760979222	3.05916298697587	0.00221956359263407	0.00892842581035094
C2H19orf67	124.5037375965	0.646270779988283	0.258843260299947	2.49676495049315	0.0125332001391795	0.0380247187316182
C2H1orf74	122.969162632123	0.680413564684292	0.224637890220474	3.02893498517321	0.00245417491482748	0.00974596100532603
C2H6orf136	225.655206437371	1.2182450479223	0.237621241904545	5.12683562360843	2.94652557655523e-07	3.17192457151037e-06
C2H6orf62	4914.36617061253	0.665564324444682	0.173093072896538	3.84512397467521	0.000120491504575852	0.000713015886447471
C2H8orf76	149.119242336782	0.627328712645698	0.215069920968448	2.91685936285684	0.00353575157787175	0.0132845348485509
C3H10orf105	10.2496320064651	1.83672997832843	0.714608871673295	2.57025913214263	0.010162246818306	0.0320909102853862
C3H15orf62	111.242682626709	1.08040051394252	0.314404701387027	3.43633701778702	0.000589636999078627	0.00287072057345662
