baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADAMTS15	47.5799200071402	-1.25257906399564	0.464022528094252	-2.69939278409606	0.00694661349993109	0.0234398469351812
ADAMTS17	71.0536827206168	-0.927171517453225	0.334907975057147	-2.7684366647137	0.00563259322290885	0.0196823936633616
ADAMTS18	16.7067155217245	-3.2426143888214	0.686230805003436	-4.72525331882349	2.29828674745817e-06	2.05247939328674e-05
ADAMTS2	40.2039789668066	-1.08811965632762	0.404366543012758	-2.69092405177866	0.00712544142406852	0.0239183624973013
ADAMTS3	54.1487902372017	-3.1259214355092	0.519207742092425	-6.02056013824376	1.73814510697137e-09	2.86741242685391e-08
ADAMTS7	90.2521585963124	-1.02069898270311	0.272459947139893	-3.74623497294828	0.000179508460381194	0.00101312274104801
ADAMTS9	26.4385062029038	-1.58815959732077	0.564577701983217	-2.81300446642149	0.00490809694225839	0.0175481805540494
ADAMTSL1	70.509069334405	-2.79679535115464	0.419455799808961	-6.66767595639022	2.59885795963548e-11	5.5707514908924e-10
ADAMTSL2	220.505065331407	-1.18325183668951	0.201484177856786	-5.87267868512514	4.28809108048414e-09	6.62966045420733e-08
ADAMTSL3	185.499983169154	-1.57374924681806	0.313890796034712	-5.0136839521858	5.33976687982173e-07	5.502085487025e-06
ADAP1	427.055774084128	-0.706072828168633	0.223694529033604	-3.15641527407478	0.0015972128221925	0.00676755551942872
ADARB2	16.987681294934	-1.770673217535	0.664850913106149	-2.66326357177206	0.00773867723529366	0.0256116935078955
ADAT1	363.343006911683	-1.49823966211782	0.403731655968227	-3.71097891376575	0.000206459303139499	0.00114816104649583
ADCY1	10.1985678514246	-3.20607377183342	0.849990946673682	-3.77189167058771	0.000162014597002535	0.00092756614450111
ADCY5	27.6451428114585	-1.92369464121142	0.415696160092156	-4.62764592481429	3.69845626205782e-06	3.17031745012523e-05
ADCY6	984.690814722197	-1.74630398943474	0.169112339910554	-10.3262954693808	5.35904411083164e-25	4.29830561452807e-23
ADCY7	3936.86684381677	-0.416260172884413	0.130969414257154	-3.17830063794208	0.00148141056506439	0.00634614295224675
ADCYAP1	6.75944422951051	-5.42234876760226	1.35382564607704	-4.00520464604473	6.19638127944606e-05	0.000398121890590342
ADCYAP1R1	51.7682445621455	-1.02020902121222	0.372852796649979	-2.73622467198483	0.00621485780052349	0.0213975474937814
ADD1	3703.16529083552	-0.522275597554784	0.155574302645911	-3.35708139887014	0.000787699189583127	0.00370105966854735
ADD2	805.210028694278	-6.29762715535119	0.373234012814127	-16.8731330455873	7.09322781696547e-64	3.36613066736217e-61
ADGRA2	166.803305985546	-1.98130560011881	0.284787574872524	-6.95713498387588	3.47262204011221e-12	8.46309200189401e-11
ADGRA3	206.602332165849	-1.121919700526	0.343587775138742	-3.26530738782243	0.00109345343839603	0.00490174719012275
ADGRB1	102.287479348572	-0.98188800082359	0.2316372483276	-4.23890375107083	2.24613925972864e-05	0.000160489515320803
ADGRB3	9.67612109819224	-6.71937546885843	1.2176908020536	-5.51812944429439	3.42627027570741e-08	4.45806560473613e-07
ADGRF5	296.316591116349	-1.35510567478231	0.337090373663996	-4.02000703862594	5.81964026803198e-05	0.000375889354779049
ADGRG1	622.106694618568	-1.76979985353987	0.222037687742042	-7.97071826651329	1.57754777026855e-15	5.56835250150163e-14
ADGRG3	298.456394552376	-0.978148180614025	0.309037653970993	-3.16514239622669	0.00155007071016949	0.00660055035207766
ADGRG6	101.416499536724	-1.50401336820658	0.362828231747586	-4.14524900932432	3.39444631130896e-05	0.00023233461851924
ADGRL2	148.740231410067	-2.10752976823182	0.360347357504269	-5.84860614166388	4.95709282942574e-09	7.5478586361773e-08
ADGRL3	78.5926762931535	-2.73983605912376	0.488358853219945	-5.6102925974597	2.01984813163766e-08	2.74301156445928e-07
ADGRL4	103.730003406409	-2.21396766073457	0.456307932830566	-4.85191578196088	1.22274547891117e-06	1.16493418087876e-05
ADIPOR1	3343.58731399279	-1.62839164183587	0.298232180162813	-5.46014732865811	4.75739629778272e-08	6.02039691491259e-07
ADRA2B	46.6692006810138	-1.60988743318852	0.479635702549862	-3.35647956278059	0.000789415550555558	0.00370708500981065
ADSS1	55.8889399051071	-0.950357800544051	0.308888440419377	-3.07670238243216	0.00209304164524698	0.00850559549652699
AEBP1	352.908297043846	-1.0329063015262	0.206692343287943	-4.99731284234007	5.81347151357599e-07	5.95427741834126e-06
AFAP1	201.936543073889	-0.71172345157102	0.218754637398684	-3.25352394826672	0.00113983117235314	0.00507502625709698
AFAP1L2	150.253937998221	-1.14726396646989	0.244209225653058	-4.69787315938581	2.62884596929671e-06	2.31620446309773e-05
AFF1	3080.35683239812	-1.58698255220138	0.311656835981262	-5.09208324343251	3.54150541918562e-07	3.76731498015985e-06
AFMID	121.642626531123	-1.51769758623019	0.4042985929542	-3.75390271615938	0.000174102456887534	0.000984889527637957
AGAP3	987.903566053323	-0.869592217702511	0.154405415359373	-5.63187641883263	1.78259403288392e-08	2.45002706820506e-07
AGFG1	920.984117817104	-0.570978546745912	0.140274759710413	-4.07042969044934	4.69265026699462e-05	0.000309659081473234
AGO2	1936.81288643659	-0.996584048113387	0.135193747262631	-7.37152470651912	1.68687493374446e-13	4.80309522801505e-12
AGPAT5	1117.81039888889	-0.722610058784726	0.190165173270976	-3.7999074507457	0.000144750136294235	0.000838275026593461
AGRN	973.093976280868	-2.37878496308169	0.253456850293817	-9.38536465013317	6.26991060788463e-21	3.5824465827793e-19
AGT	305.417857942739	-2.60791522017198	0.390322929292763	-6.68142971999448	2.36622251647296e-11	5.09767282111275e-10
AGTR1	24.9479319153865	-3.43412046152957	0.56706723818811	-6.05593169604059	1.39607235387841e-09	2.33599413258165e-08
AGXT	13.8074449349639	-7.23408184027328	1.17069896173201	-6.179284407642	6.43928021100568e-10	1.13177636959692e-08
AGXT2	8.25297956212709	-5.8044316236498	1.23552597259301	-4.69794383315794	2.62793671790004e-06	2.31620446309773e-05
AHNAK	3047.84780596466	-0.897340952064632	0.210438824560371	-4.26414162851969	2.00672135498209e-05	0.00014465328113297
AHSG	118.273306323048	-4.70542568304636	0.45843629026145	-10.2640776548532	1.02293806274353e-24	7.8720152540137e-23
AHSP	5304.51082950105	-8.74097367628654	0.371697807755149	-23.5163444440989	2.77559778718785e-122	1.58061041987724e-118
AIF1	206.179305591429	-1.30615400239068	0.183575994413628	-7.11505884286641	1.11865099734702e-12	2.90000510450326e-11
AIFM3	18.0629320388991	-4.29726875346209	0.813165882830678	-5.28461516179583	1.25969285284145e-07	1.48725588790209e-06
AIG1	34.7048611332561	-1.18219435986647	0.366066062897153	-3.2294563186498	0.00124025826283008	0.0054483343178681
AJAP1	4.90424204969596	-4.24210029681011	1.29538405142868	-3.27478193986679	0.00105743562611169	0.00476780951081873
AK1	142.16266135498	-3.11702258390857	0.298142086888908	-10.4548224520546	1.39259358367529e-25	1.1662288619367e-23
AK2	1818.03996325378	-0.73472714531062	0.194883217957354	-3.77008935408384	0.00016318911021878	0.000932515320899674
AK5	24.9531756505161	-3.03223095663808	0.649024977696413	-4.67197883107733	2.98311710875037e-06	2.60150958069889e-05
AKAP6	58.9763938877429	-1.77320737002376	0.356762765283302	-4.97027028203371	6.68596335205844e-07	6.74279798740061e-06
